Timestamp,Davis Hall Total Electric Meter Demand (C),Davis Hall Total Electric Meter Usage (C)
2024-07-10T05:00:00-07:00 Los_Angeles,200.70399475097656kW,165.25kWh
2024-07-10T06:00:00-07:00 Los_Angeles,199.87200927734375kW,173.5kWh
2024-07-10T07:00:00-07:00 Los_Angeles,147.26400756835938kW,141kWh
2024-07-10T08:00:00-07:00 Los_Angeles,152.5760040283203kW,142.75kWh
2024-07-10T09:00:00-07:00 Los_Angeles,175.23199462890625kW,158kWh
2024-07-10T10:00:00-07:00 Los_Angeles,175.4239959716797kW,167.75kWh
2024-07-10T11:00:00-07:00 Los_Angeles,202.3679962158203kW,190.25kWh
2024-07-10T12:00:00-07:00 Los_Angeles,205.50399780273438kW,202kWh
2024-07-10T13:00:00-07:00 Los_Angeles,224.89601135253906kW,219kWh
2024-07-10T14:00:00-07:00 Los_Angeles,226.49600219726562kW,220kWh
2024-07-10T15:00:00-07:00 Los_Angeles,223.552001953125kW,218.25kWh
2024-07-10T16:00:00-07:00 Los_Angeles,219.7119903564453kW,215.5kWh
2024-07-10T17:00:00-07:00 Los_Angeles,213.88800048828125kW,203.25kWh
2024-07-10T18:00:00-07:00 Los_Angeles,185.9840087890625kW,180.25kWh
2024-07-10T19:00:00-07:00 Los_Angeles,176kW,165.75kWh
2024-07-10T20:00:00-07:00 Los_Angeles,145.72799682617188kW,117.75kWh
2024-07-10T21:00:00-07:00 Los_Angeles,102.52799987792969kW,98kWh
2024-07-10T22:00:00-07:00 Los_Angeles,103.74400329589844kW,98.75kWh
2024-07-10T23:00:00-07:00 Los_Angeles,103.42399597167969kW,100.25kWh
2024-07-11T00:00:00-07:00 Los_Angeles,102.14399719238281kW,99.25kWh
2024-07-11T01:00:00-07:00 Los_Angeles,104.25599670410156kW,98.75kWh
2024-07-11T02:00:00-07:00 Los_Angeles,102.08000183105469kW,96.75kWh
2024-07-11T03:00:00-07:00 Los_Angeles,101.24800109863281kW,99.25kWh
2024-07-11T04:00:00-07:00 Los_Angeles,103.80799865722656kW,96.75kWh
2024-07-11T05:00:00-07:00 Los_Angeles,199.4879913330078kW,169kWh
2024-07-11T06:00:00-07:00 Los_Angeles,201.79200744628906kW,173.25kWh
2024-07-11T07:00:00-07:00 Los_Angeles,149.31199645996094kW,144.25kWh
2024-07-11T08:00:00-07:00 Los_Angeles,167.4239959716797kW,155.25kWh
2024-07-11T09:00:00-07:00 Los_Angeles,211.13600158691406kW,184.5kWh
2024-07-11T10:00:00-07:00 Los_Angeles,217.53599548339844kW,210.75kWh
2024-07-11T11:00:00-07:00 Los_Angeles,224.32000732421875kW,218.75kWh
2024-07-11T12:00:00-07:00 Los_Angeles,225.343994140625kW,223kWh
2024-07-11T13:00:00-07:00 Los_Angeles,234.11199951171875kW,223.75kWh
2024-07-11T14:00:00-07:00 Los_Angeles,228.6719970703125kW,226.75kWh
2024-07-11T15:00:00-07:00 Los_Angeles,227.1999969482422kW,224.5kWh
2024-07-11T16:00:00-07:00 Los_Angeles,220.03201293945312kW,219.25kWh
2024-07-11T17:00:00-07:00 Los_Angeles,224.12799072265625kW,217kWh
2024-07-11T18:00:00-07:00 Los_Angeles,210.62399291992188kW,197.25kWh
2024-07-11T19:00:00-07:00 Los_Angeles,197.24798583984375kW,191.75kWh
2024-07-11T20:00:00-07:00 Los_Angeles,167.61599731445312kW,123.75kWh
2024-07-11T21:00:00-07:00 Los_Angeles,99.83999633789062kW,96.5kWh
2024-07-11T22:00:00-07:00 Los_Angeles,98.11199951171875kW,95.75kWh
2024-07-11T23:00:00-07:00 Los_Angeles,101.1199951171875kW,93.75kWh
2024-07-12T00:00:00-07:00 Los_Angeles,98.17599487304688kW,94.75kWh
2024-07-12T01:00:00-07:00 Los_Angeles,98.17599487304688kW,95kWh
2024-07-12T02:00:00-07:00 Los_Angeles,99.3280029296875kW,95kWh
2024-07-12T03:00:00-07:00 Los_Angeles,97.08799743652344kW,95kWh
2024-07-12T04:00:00-07:00 Los_Angeles,97.98400115966797kW,94.25kWh
2024-07-12T05:00:00-07:00 Los_Angeles,196.2239990234375kW,165.75kWh
2024-07-12T06:00:00-07:00 Los_Angeles,199.36000061035156kW,169.75kWh
2024-07-12T07:00:00-07:00 Los_Angeles,143.0399932861328kW,141.5kWh
2024-07-12T08:00:00-07:00 Los_Angeles,158.4639892578125kW,146.25kWh
2024-07-12T09:00:00-07:00 Los_Angeles,182.91200256347656kW,168kWh
2024-07-12T10:00:00-07:00 Los_Angeles,194.11199951171875kW,188kWh
2024-07-12T11:00:00-07:00 Los_Angeles,211.96798706054688kW,205.5kWh
2024-07-12T12:00:00-07:00 Los_Angeles,231.04000854492188kW,219.5kWh
2024-07-12T13:00:00-07:00 Los_Angeles,224.32000732421875kW,220.75kWh
2024-07-12T14:00:00-07:00 Los_Angeles,232kW,220.25kWh
2024-07-12T15:00:00-07:00 Los_Angeles,191.61599731445312kW,192.75kWh
2024-07-12T16:00:00-07:00 Los_Angeles,195.83999633789062kW,184.25kWh
2024-07-12T17:00:00-07:00 Los_Angeles,173.44000244140625kW,170.5kWh
2024-07-12T18:00:00-07:00 Los_Angeles,157.88800048828125kW,150kWh
2024-07-12T19:00:00-07:00 Los_Angeles,146.11199951171875kW,138.75kWh
2024-07-12T20:00:00-07:00 Los_Angeles,140.86399841308594kW,109.75kWh
2024-07-12T21:00:00-07:00 Los_Angeles,98.11199951171875kW,94.25kWh
2024-07-12T22:00:00-07:00 Los_Angeles,100.54399871826172kW,94.5kWh
2024-07-12T23:00:00-07:00 Los_Angeles,97.91999816894531kW,94.5kWh
2024-07-13T00:00:00-07:00 Los_Angeles,97.21600341796875kW,94.75kWh
2024-07-13T01:00:00-07:00 Los_Angeles,99.13600158691406kW,93.5kWh
2024-07-13T02:00:00-07:00 Los_Angeles,98.87999725341797kW,94kWh
2024-07-13T03:00:00-07:00 Los_Angeles,99.64799499511719kW,94.25kWh
2024-07-13T04:00:00-07:00 Los_Angeles,94.72000122070312kW,92.5kWh
2024-07-13T05:00:00-07:00 Los_Angeles,97.40800476074219kW,93.75kWh
2024-07-13T06:00:00-07:00 Los_Angeles,99.13600158691406kW,95kWh
2024-07-13T07:00:00-07:00 Los_Angeles,98.94400024414062kW,94.5kWh
2024-07-13T08:00:00-07:00 Los_Angeles,97.34400177001953kW,92.25kWh
2024-07-13T09:00:00-07:00 Los_Angeles,97.5999984741211kW,94kWh
2024-07-13T10:00:00-07:00 Los_Angeles,98.6240005493164kW,95kWh
2024-07-13T11:00:00-07:00 Los_Angeles,100.09599304199219kW,95.25kWh
2024-07-13T12:00:00-07:00 Los_Angeles,98.30400085449219kW,95.5kWh
2024-07-13T13:00:00-07:00 Los_Angeles,104.31999206542969kW,98.25kWh
2024-07-13T14:00:00-07:00 Los_Angeles,103.61599731445312kW,98.25kWh
2024-07-13T15:00:00-07:00 Los_Angeles,104.447998046875kW,99kWh
2024-07-13T16:00:00-07:00 Los_Angeles,99.96800231933594kW,97kWh
2024-07-13T17:00:00-07:00 Los_Angeles,100.6719970703125kW,95.75kWh
2024-07-13T18:00:00-07:00 Los_Angeles,96.63999938964844kW,95.5kWh
2024-07-13T19:00:00-07:00 Los_Angeles,100.99199676513672kW,96.75kWh
2024-07-13T20:00:00-07:00 Los_Angeles,103.29600524902344kW,98.5kWh
2024-07-13T21:00:00-07:00 Los_Angeles,103.80799865722656kW,97.5kWh
2024-07-13T22:00:00-07:00 Los_Angeles,97.91999816894531kW,93.75kWh
2024-07-13T23:00:00-07:00 Los_Angeles,95.23199462890625kW,94kWh
2024-07-14T00:00:00-07:00 Los_Angeles,96.83200073242188kW,93kWh
2024-07-14T01:00:00-07:00 Los_Angeles,96.38400268554688kW,92.25kWh
2024-07-14T02:00:00-07:00 Los_Angeles,95.93599700927734kW,93.25kWh
2024-07-14T03:00:00-07:00 Los_Angeles,99.3280029296875kW,94kWh
2024-07-14T04:00:00-07:00 Los_Angeles,98.17599487304688kW,94kWh
2024-07-14T05:00:00-07:00 Los_Angeles,94.91200256347656kW,92kWh
2024-07-14T06:00:00-07:00 Los_Angeles,97.72799682617188kW,94kWh
2024-07-14T07:00:00-07:00 Los_Angeles,98.94400024414062kW,93.25kWh
2024-07-14T08:00:00-07:00 Los_Angeles,97.85600280761719kW,93kWh
2024-07-14T09:00:00-07:00 Los_Angeles,97.21600341796875kW,92.25kWh
2024-07-14T10:00:00-07:00 Los_Angeles,101.56800079345703kW,96.25kWh
2024-07-14T11:00:00-07:00 Los_Angeles,102.8479995727539kW,98.5kWh
2024-07-14T12:00:00-07:00 Los_Angeles,104.63999938964844kW,97.75kWh
2024-07-14T13:00:00-07:00 Los_Angeles,101.44000244140625kW,99.25kWh
2024-07-14T14:00:00-07:00 Los_Angeles,105.85600280761719kW,97kWh
2024-07-14T15:00:00-07:00 Los_Angeles,99.39199829101562kW,97kWh
2024-07-14T16:00:00-07:00 Los_Angeles,115.19999694824219kW,103.25kWh
2024-07-14T17:00:00-07:00 Los_Angeles,107.39199829101562kW,105.25kWh
2024-07-14T18:00:00-07:00 Los_Angeles,101.82400512695312kW,95kWh
2024-07-14T19:00:00-07:00 Los_Angeles,99.52000427246094kW,97kWh
2024-07-14T20:00:00-07:00 Los_Angeles,99.45600128173828kW,96.75kWh
2024-07-14T21:00:00-07:00 Los_Angeles,101.63200378417969kW,95.5kWh
2024-07-14T22:00:00-07:00 Los_Angeles,98.8800048828125kW,94.25kWh
2024-07-14T23:00:00-07:00 Los_Angeles,100.9280014038086kW,95.25kWh
2024-07-15T00:00:00-07:00 Los_Angeles,103.29600524902344kW,95.5kWh
2024-07-15T01:00:00-07:00 Los_Angeles,100.73599243164062kW,94.75kWh
2024-07-15T02:00:00-07:00 Los_Angeles,98.6240005493164kW,94.75kWh
2024-07-15T03:00:00-07:00 Los_Angeles,98.68800354003906kW,95kWh
2024-07-15T04:00:00-07:00 Los_Angeles,95.552001953125kW,94.75kWh
2024-07-15T05:00:00-07:00 Los_Angeles,125.18399810791016kW,113kWh
2024-07-15T06:00:00-07:00 Los_Angeles,122.0479965209961kW,112.5kWh
2024-07-15T07:00:00-07:00 Los_Angeles,112.57600402832031kW,107.5kWh
2024-07-15T08:00:00-07:00 Los_Angeles,115.07200622558594kW,109.25kWh
2024-07-15T09:00:00-07:00 Los_Angeles,121.85600280761719kW,116.5kWh
2024-07-15T10:00:00-07:00 Los_Angeles,138.04800415039062kW,127.5kWh
2024-07-15T11:00:00-07:00 Los_Angeles,175.4879913330078kW,151kWh
2024-07-15T12:00:00-07:00 Los_Angeles,182.84800720214844kW,176kWh
2024-07-15T13:00:00-07:00 Los_Angeles,191.552001953125kW,183.5kWh
2024-07-15T14:00:00-07:00 Los_Angeles,193.72799682617188kW,184.75kWh
2024-07-15T15:00:00-07:00 Los_Angeles,206.1439971923828kW,188.75kWh
2024-07-15T16:00:00-07:00 Los_Angeles,198.40000915527344kW,187kWh
2024-07-15T17:00:00-07:00 Los_Angeles,179.9040069580078kW,172.75kWh
2024-07-15T18:00:00-07:00 Los_Angeles,157.44000244140625kW,158.75kWh
2024-07-15T19:00:00-07:00 Los_Angeles,148.03199768066406kW,148kWh
2024-07-15T20:00:00-07:00 Los_Angeles,145.15200805664062kW,109.5kWh
2024-07-15T21:00:00-07:00 Los_Angeles,99.96800231933594kW,93.5kWh
2024-07-15T22:00:00-07:00 Los_Angeles,97.1520004272461kW,94.25kWh
2024-07-15T23:00:00-07:00 Los_Angeles,96.95999908447266kW,92.25kWh
2024-07-16T00:00:00-07:00 Los_Angeles,94.14399719238281kW,91.75kWh
2024-07-16T01:00:00-07:00 Los_Angeles,96.447998046875kW,92.75kWh
2024-07-16T02:00:00-07:00 Los_Angeles,94.33599853515625kW,92.25kWh
2024-07-16T03:00:00-07:00 Los_Angeles,95.29600524902344kW,90.75kWh
2024-07-16T04:00:00-07:00 Los_Angeles,96.19200134277344kW,91.25kWh
2024-07-16T05:00:00-07:00 Los_Angeles,198.59201049804688kW,163.75kWh
2024-07-16T06:00:00-07:00 Los_Angeles,196.5439910888672kW,168.5kWh
2024-07-16T07:00:00-07:00 Los_Angeles,148.16000366210938kW,143.25kWh
2024-07-16T08:00:00-07:00 Los_Angeles,152.51199340820312kW,144.25kWh
2024-07-16T09:00:00-07:00 Los_Angeles,164.8000030517578kW,157.25kWh
2024-07-16T10:00:00-07:00 Los_Angeles,188.28799438476562kW,168.75kWh
2024-07-16T11:00:00-07:00 Los_Angeles,199.67999267578125kW,189.25kWh
2024-07-16T12:00:00-07:00 Los_Angeles,195.9040069580078kW,196.25kWh
2024-07-16T13:00:00-07:00 Los_Angeles,207.552001953125kW,201.75kWh
2024-07-16T14:00:00-07:00 Los_Angeles,217.60000610351562kW,207.5kWh
2024-07-16T15:00:00-07:00 Los_Angeles,221.44000244140625kW,207.5kWh
2024-07-16T16:00:00-07:00 Los_Angeles,187.83999633789062kW,186.25kWh
2024-07-16T17:00:00-07:00 Los_Angeles,179.51998901367188kW,172.75kWh
2024-07-16T18:00:00-07:00 Los_Angeles,166.5919952392578kW,162.25kWh
2024-07-16T19:00:00-07:00 Los_Angeles,154.4320068359375kW,152.5kWh
2024-07-16T20:00:00-07:00 Los_Angeles,146.62400817871094kW,109.75kWh
2024-07-16T21:00:00-07:00 Los_Angeles,99.39199829101562kW,93.75kWh
2024-07-16T22:00:00-07:00 Los_Angeles,97.47200012207031kW,93.75kWh
2024-07-16T23:00:00-07:00 Los_Angeles,96.31999969482422kW,93.75kWh
2024-07-17T00:00:00-07:00 Los_Angeles,99.64800262451172kW,95kWh
2024-07-17T01:00:00-07:00 Los_Angeles,101.82400512695312kW,93.25kWh
2024-07-17T02:00:00-07:00 Los_Angeles,98.43199920654297kW,93.5kWh
2024-07-17T03:00:00-07:00 Los_Angeles,97.60000610351562kW,94.25kWh
2024-07-17T04:00:00-07:00 Los_Angeles,96.19200134277344kW,93kWh
2024-07-17T05:00:00-07:00 Los_Angeles,199.48800659179688kW,165.25kWh
2024-07-17T06:00:00-07:00 Los_Angeles,187.71200561523438kW,170.5kWh
2024-07-17T07:00:00-07:00 Los_Angeles,152.63999938964844kW,143.25kWh
2024-07-17T08:00:00-07:00 Los_Angeles,147.90399169921875kW,144.75kWh
2024-07-17T09:00:00-07:00 Los_Angeles,168.1280059814453kW,156kWh
2024-07-17T10:00:00-07:00 Los_Angeles,189.95199584960938kW,177.75kWh
2024-07-17T11:00:00-07:00 Los_Angeles,212.35198974609375kW,197kWh
2024-07-17T12:00:00-07:00 Los_Angeles,231.36000061035156kW,221.5kWh
2024-07-17T13:00:00-07:00 Los_Angeles,226.3679962158203kW,223.25kWh
2024-07-17T14:00:00-07:00 Los_Angeles,233.8560028076172kW,227kWh
2024-07-17T15:00:00-07:00 Los_Angeles,234.8159942626953kW,231kWh
2024-07-17T16:00:00-07:00 Los_Angeles,234.17599487304688kW,229kWh
2024-07-17T17:00:00-07:00 Los_Angeles,224.38400268554688kW,219kWh
2024-07-17T18:00:00-07:00 Los_Angeles,212.41600036621094kW,202.5kWh
2024-07-17T19:00:00-07:00 Los_Angeles,197.31201171875kW,187.25kWh
2024-07-17T20:00:00-07:00 Los_Angeles,168.7679901123047kW,119.5kWh
2024-07-17T21:00:00-07:00 Los_Angeles,103.93599700927734kW,100.5kWh
2024-07-17T22:00:00-07:00 Los_Angeles,102.33599853515625kW,98kWh
2024-07-17T23:00:00-07:00 Los_Angeles,103.87199401855469kW,98.5kWh
2024-07-18T00:00:00-07:00 Los_Angeles,101.50399780273438kW,98.75kWh
2024-07-18T01:00:00-07:00 Los_Angeles,102.72000122070312kW,98.25kWh
2024-07-18T02:00:00-07:00 Los_Angeles,102.20799255371094kW,96.75kWh
2024-07-18T03:00:00-07:00 Los_Angeles,101.44000244140625kW,97kWh
2024-07-18T04:00:00-07:00 Los_Angeles,103.36000061035156kW,98.5kWh
2024-07-18T05:00:00-07:00 Los_Angeles,202.94400024414062kW,168.75kWh
2024-07-18T06:00:00-07:00 Los_Angeles,201.53599548339844kW,174kWh
2024-07-18T07:00:00-07:00 Los_Angeles,150.2080078125kW,144.25kWh
2024-07-18T08:00:00-07:00 Los_Angeles,178.04798889160156kW,160kWh
2024-07-18T09:00:00-07:00 Los_Angeles,187.1999969482422kW,180kWh
2024-07-18T10:00:00-07:00 Los_Angeles,194.239990234375kW,179.5kWh
2024-07-18T11:00:00-07:00 Los_Angeles,219.13600158691406kW,212kWh
2024-07-18T12:00:00-07:00 Los_Angeles,227.6479949951172kW,218.75kWh
2024-07-18T13:00:00-07:00 Los_Angeles,221.88800048828125kW,216.5kWh
2024-07-18T14:00:00-07:00 Los_Angeles,215.36000061035156kW,204.75kWh
2024-07-18T15:00:00-07:00 Los_Angeles,206.33599853515625kW,198.5kWh
2024-07-18T16:00:00-07:00 Los_Angeles,195.39199829101562kW,196.5kWh
2024-07-18T17:00:00-07:00 Los_Angeles,190.656005859375kW,187.75kWh
2024-07-18T18:00:00-07:00 Los_Angeles,177.79200744628906kW,172kWh
2024-07-18T19:00:00-07:00 Los_Angeles,165.37600708007812kW,160.5kWh
2024-07-18T20:00:00-07:00 Los_Angeles,155.39199829101562kW,119.5kWh
2024-07-18T21:00:00-07:00 Los_Angeles,104.89599609375kW,101.5kWh
2024-07-18T22:00:00-07:00 Los_Angeles,106.1760025024414kW,101.5kWh
2024-07-18T23:00:00-07:00 Los_Angeles,103.68000030517578kW,74.5kWh
2024-07-19T00:00:00-07:00 Los_Angeles,105.02400207519531kW,100.75kWh
2024-07-19T01:00:00-07:00 Los_Angeles,103.48799896240234kW,99.5kWh
2024-07-19T02:00:00-07:00 Los_Angeles,103.80799865722656kW,100kWh
2024-07-19T03:00:00-07:00 Los_Angeles,102.01600646972656kW,97.5kWh
2024-07-19T04:00:00-07:00 Los_Angeles,104.12800598144531kW,98.5kWh
2024-07-19T05:00:00-07:00 Los_Angeles,202.68800354003906kW,169.25kWh
2024-07-19T06:00:00-07:00 Los_Angeles,200.38400268554688kW,171.5kWh
2024-07-19T07:00:00-07:00 Los_Angeles,149.44000244140625kW,144kWh
2024-07-19T08:00:00-07:00 Los_Angeles,172.99200439453125kW,155.75kWh
2024-07-19T09:00:00-07:00 Los_Angeles,209.5360107421875kW,195.75kWh
2024-07-19T10:00:00-07:00 Los_Angeles,221.63198852539062kW,213.25kWh
2024-07-19T11:00:00-07:00 Los_Angeles,225.47198486328125kW,221.25kWh
2024-07-19T12:00:00-07:00 Los_Angeles,233.8560028076172kW,228.5kWh
2024-07-19T13:00:00-07:00 Los_Angeles,232.19200134277344kW,227.75kWh
2024-07-19T14:00:00-07:00 Los_Angeles,230.65599060058594kW,227kWh
2024-07-19T15:00:00-07:00 Los_Angeles,233.0240020751953kW,230.25kWh
2024-07-19T16:00:00-07:00 Los_Angeles,229.44000244140625kW,221.25kWh
2024-07-19T17:00:00-07:00 Los_Angeles,217.21600341796875kW,211.25kWh
2024-07-19T18:00:00-07:00 Los_Angeles,208.32000732421875kW,200.25kWh
2024-07-19T19:00:00-07:00 Los_Angeles,201.8560028076172kW,194.75kWh
2024-07-19T20:00:00-07:00 Los_Angeles,185.15200805664062kW,121.75kWh
2024-07-19T21:00:00-07:00 Los_Angeles,98.55999755859375kW,93.75kWh
2024-07-19T22:00:00-07:00 Los_Angeles,97.91999816894531kW,95.5kWh
2024-07-19T23:00:00-07:00 Los_Angeles,96.63999938964844kW,92.25kWh
2024-07-20T00:00:00-07:00 Los_Angeles,96.38400268554688kW,91kWh
2024-07-20T01:00:00-07:00 Los_Angeles,96.38400268554688kW,91.25kWh
2024-07-20T02:00:00-07:00 Los_Angeles,96.76799774169922kW,92kWh
2024-07-20T03:00:00-07:00 Los_Angeles,97.343994140625kW,92kWh
2024-07-20T04:00:00-07:00 Los_Angeles,95.36000061035156kW,92.75kWh
2024-07-20T05:00:00-07:00 Los_Angeles,96.12799835205078kW,91.25kWh
2024-07-20T06:00:00-07:00 Los_Angeles,98.24000549316406kW,95kWh
2024-07-20T07:00:00-07:00 Los_Angeles,95.29600524902344kW,92.5kWh
2024-07-20T08:00:00-07:00 Los_Angeles,96.95999908447266kW,91.5kWh
2024-07-20T09:00:00-07:00 Los_Angeles,97.47200012207031kW,93.75kWh
2024-07-20T10:00:00-07:00 Los_Angeles,96.19200134277344kW,94.25kWh
2024-07-20T11:00:00-07:00 Los_Angeles,103.29600524902344kW,97.25kWh
2024-07-20T12:00:00-07:00 Los_Angeles,99.90400695800781kW,96.75kWh
2024-07-20T13:00:00-07:00 Los_Angeles,99.58399963378906kW,97.25kWh
2024-07-20T14:00:00-07:00 Los_Angeles,101.3759994506836kW,97.25kWh
2024-07-20T15:00:00-07:00 Los_Angeles,99.64799499511719kW,97.75kWh
2024-07-20T16:00:00-07:00 Los_Angeles,100.6719970703125kW,97.75kWh
2024-07-20T17:00:00-07:00 Los_Angeles,100.99200439453125kW,94.75kWh
2024-07-20T18:00:00-07:00 Los_Angeles,99.3280029296875kW,96kWh
2024-07-20T19:00:00-07:00 Los_Angeles,99.71199798583984kW,96.25kWh
2024-07-20T20:00:00-07:00 Los_Angeles,93.37600708007812kW,92kWh
2024-07-20T21:00:00-07:00 Los_Angeles,94.08000183105469kW,90.5kWh
2024-07-20T22:00:00-07:00 Los_Angeles,95.42399597167969kW,90.25kWh
2024-07-20T23:00:00-07:00 Los_Angeles,94.72000122070312kW,90.5kWh
2024-07-21T00:00:00-07:00 Los_Angeles,95.42399597167969kW,91.5kWh
2024-07-21T01:00:00-07:00 Los_Angeles,95.80799865722656kW,91.5kWh
2024-07-21T02:00:00-07:00 Los_Angeles,94.08000183105469kW,90kWh
2024-07-21T03:00:00-07:00 Los_Angeles,94.33599853515625kW,90kWh
2024-07-21T04:00:00-07:00 Los_Angeles,95.36000061035156kW,90.75kWh
2024-07-21T05:00:00-07:00 Los_Angeles,94.52799987792969kW,91.75kWh
2024-07-21T06:00:00-07:00 Los_Angeles,95.552001953125kW,90.5kWh
2024-07-21T07:00:00-07:00 Los_Angeles,95.16799926757812kW,90.75kWh
2024-07-21T08:00:00-07:00 Los_Angeles,96.51200103759766kW,91.25kWh
2024-07-21T09:00:00-07:00 Los_Angeles,95.80799865722656kW,92.25kWh
2024-07-21T10:00:00-07:00 Los_Angeles,97.91999816894531kW,93.25kWh
2024-07-21T11:00:00-07:00 Los_Angeles,104.2560043334961kW,93.25kWh
2024-07-21T12:00:00-07:00 Los_Angeles,98.94400024414062kW,94.25kWh
2024-07-21T13:00:00-07:00 Los_Angeles,98.36799621582031kW,96.75kWh
2024-07-21T14:00:00-07:00 Los_Angeles,103.87200164794922kW,98kWh
2024-07-21T15:00:00-07:00 Los_Angeles,102.08000183105469kW,97.25kWh
2024-07-21T16:00:00-07:00 Los_Angeles,99.26399993896484kW,94.75kWh
2024-07-21T17:00:00-07:00 Los_Angeles,97.85600280761719kW,93.25kWh
2024-07-21T18:00:00-07:00 Los_Angeles,96.70399475097656kW,92.25kWh
2024-07-21T19:00:00-07:00 Los_Angeles,96kW,93.25kWh
2024-07-21T20:00:00-07:00 Los_Angeles,97.72799682617188kW,92.75kWh
2024-07-21T21:00:00-07:00 Los_Angeles,96.96000671386719kW,92.25kWh
2024-07-21T22:00:00-07:00 Los_Angeles,97.91999816894531kW,92.75kWh
2024-07-21T23:00:00-07:00 Los_Angeles,95.93599700927734kW,90.75kWh
2024-07-22T00:00:00-07:00 Los_Angeles,94.72000122070312kW,90.75kWh
2024-07-22T01:00:00-07:00 Los_Angeles,94.91200256347656kW,91.75kWh
2024-07-22T02:00:00-07:00 Los_Angeles,95.93600463867188kW,90.5kWh
2024-07-22T03:00:00-07:00 Los_Angeles,96.89599609375kW,90.75kWh
2024-07-22T04:00:00-07:00 Los_Angeles,96.70399475097656kW,90.75kWh
2024-07-22T05:00:00-07:00 Los_Angeles,167.6800079345703kW,142.5kWh
2024-07-22T06:00:00-07:00 Los_Angeles,170.11199951171875kW,144.5kWh
2024-07-22T07:00:00-07:00 Los_Angeles,122.24000549316406kW,120.25kWh
2024-07-22T08:00:00-07:00 Los_Angeles,134.39999389648438kW,123.75kWh
2024-07-22T09:00:00-07:00 Los_Angeles,147.39199829101562kW,135.5kWh
2024-07-22T10:00:00-07:00 Los_Angeles,156.86399841308594kW,155.5kWh
2024-07-22T11:00:00-07:00 Los_Angeles,190.2080078125kW,173.5kWh
2024-07-22T12:00:00-07:00 Los_Angeles,196.48001098632812kW,183.5kWh
2024-07-22T13:00:00-07:00 Los_Angeles,207.74398803710938kW,198.75kWh
2024-07-22T14:00:00-07:00 Los_Angeles,203.00799560546875kW,199kWh
2024-07-22T15:00:00-07:00 Los_Angeles,209.8560028076172kW,202.75kWh
2024-07-22T16:00:00-07:00 Los_Angeles,207.93600463867188kW,197kWh
2024-07-22T17:00:00-07:00 Los_Angeles,189.6959991455078kW,192.25kWh
2024-07-22T18:00:00-07:00 Los_Angeles,174.46400451660156kW,171.75kWh
2024-07-22T19:00:00-07:00 Los_Angeles,169.15200805664062kW,164.5kWh
2024-07-22T20:00:00-07:00 Los_Angeles,162.3679962158203kW,115.75kWh
2024-07-22T21:00:00-07:00 Los_Angeles,101.05599975585938kW,96kWh
2024-07-22T22:00:00-07:00 Los_Angeles,97.27999877929688kW,91.75kWh
2024-07-22T23:00:00-07:00 Los_Angeles,97.1520004272461kW,93.25kWh
2024-07-23T00:00:00-07:00 Los_Angeles,97.21600341796875kW,93.5kWh
2024-07-23T01:00:00-07:00 Los_Angeles,97.34400177001953kW,92.75kWh
2024-07-23T02:00:00-07:00 Los_Angeles,96.70399475097656kW,93kWh
2024-07-23T03:00:00-07:00 Los_Angeles,96.95999908447266kW,91.5kWh
2024-07-23T04:00:00-07:00 Los_Angeles,97.21600341796875kW,92.25kWh
2024-07-23T05:00:00-07:00 Los_Angeles,168.89599609375kW,142.25kWh
2024-07-23T06:00:00-07:00 Los_Angeles,169.47201538085938kW,146.75kWh
2024-07-23T07:00:00-07:00 Los_Angeles,135.48800659179688kW,128kWh
2024-07-23T08:00:00-07:00 Los_Angeles,163.1999969482422kW,151.75kWh
2024-07-23T09:00:00-07:00 Los_Angeles,191.8719940185547kW,181.5kWh
2024-07-23T10:00:00-07:00 Los_Angeles,203.7760009765625kW,187kWh
2024-07-23T11:00:00-07:00 Los_Angeles,204.09600830078125kW,193.75kWh
2024-07-23T12:00:00-07:00 Los_Angeles,209.4720001220703kW,198kWh
2024-07-23T13:00:00-07:00 Los_Angeles,229.95199584960938kW,208.25kWh
2024-07-23T14:00:00-07:00 Los_Angeles,228.47999572753906kW,226.5kWh
2024-07-23T15:00:00-07:00 Los_Angeles,230.656005859375kW,226.5kWh
2024-07-23T16:00:00-07:00 Los_Angeles,226.04800415039062kW,225.25kWh
2024-07-23T17:00:00-07:00 Los_Angeles,228.41598510742188kW,215.5kWh
2024-07-23T18:00:00-07:00 Los_Angeles,199.8719940185547kW,196kWh
2024-07-23T19:00:00-07:00 Los_Angeles,189.1199951171875kW,182.5kWh
2024-07-23T20:00:00-07:00 Los_Angeles,190.46400451660156kW,127.75kWh
2024-07-23T21:00:00-07:00 Los_Angeles,104.12800598144531kW,100.5kWh
2024-07-23T22:00:00-07:00 Los_Angeles,103.74400329589844kW,100kWh
2024-07-23T23:00:00-07:00 Los_Angeles,103.80799865722656kW,99.5kWh
2024-07-24T00:00:00-07:00 Los_Angeles,104.06399536132812kW,99.75kWh
2024-07-24T01:00:00-07:00 Los_Angeles,103.23199462890625kW,98.25kWh
2024-07-24T02:00:00-07:00 Los_Angeles,102.20800018310547kW,96kWh
2024-07-24T03:00:00-07:00 Los_Angeles,102.46400451660156kW,98.25kWh
2024-07-24T04:00:00-07:00 Los_Angeles,101.88800048828125kW,97.25kWh
